competitorId,competitorName,firstName,lastName,status,postCompStatus,gender,profilePicS3key,countryOfOriginCode,countryOfOriginName,countryShortCode,regionId,regionName,divisionId,affiliateId,affiliateName,age,height,weight,teamCaptain,overallRank,overallScore
230757,Casper Gammelmark,Casper,Gammelmark,ACT,,M,0e8b6-P230757_2-184.jpg,DK,Denmark,,29,Europe,1,18682,CrossFit Roskilde,31,185 cm,93 kg,0,17,277
1214445,Matúš Kočar,Matúš,Kočar,ACT,,M,dd2c8-P1214445_7-184.jpg,SK,Slovakia,,29,Europe,1,None,,20,171 cm,79 kg,0,18,250
935580,Victor Ljungdal,Victor,Ljungdal,ACT,,M,8b723-P935580_5-184.jpg,SE,Sweden,,29,Europe,1,26251,Mölndal SUPERB CrossFit,26,172 cm,85 kg,0,19,241
238338,Kevin Jurs,Kevin,Jurs,ACT,,M,85469-P238338_3-184.jpg,EE,Estonia,,29,Europe,1,16836,Tallinn CrossFit,28,180 cm,100 kg,0,20,240
1827157,Mats Cibis,Mats,Cibis,ACT,,M,b795c-P1827157_1-184.jpg,DE,Germany,,29,Europe,1,859,CrossFit Butcher's Lab,26,176 cm,87 kg,0,21,193
452063,Augusto Gesso,Augusto,Gesso,ACT,,M,cf1d2-P452063_1-184.jpg,IT,Italy,,29,Europe,1,20231,CrossFit Albenga,29,178 cm,90 kg,0,22,191
408198,David Mata,David,Mata,ACT,,M,ac490-P408198_3-184.jpg,ES,Spain,,29,Europe,1,29416,Train Like Fight CrossFit,31,182 cm,90 kg,0,23,176
1399749,Dami Martínez,Dami,Martínez,ACT,,M,c18fa-P1399749_2-184.jpg,ES,Spain,,29,Europe,1,19523,CrossFit 4 Friends,29,169 cm,86 kg,0,24,163
676163,Fernando Martin,Fernando,Martin,ACT,,M,c0e4f-P676163_4-184.jpg,ES,Spain,,29,Europe,1,22797,Las Tablas CrossFit,32,184 cm,91 kg,0,25,139
1291218,Philip Lundqvist,Philip,Lundqvist,ACT,,M,74d04-P1291218_5-184.jpg,SE,Sweden,,29,Europe,1,27853,Garaget CrossFit,24,178 cm,85 kg,0,26,138
22729,Jonas Mueller,Jonas,Mueller,ACT,,M,2562c-P22729_11-184.jpg,CH,Switzerland,,29,Europe,1,None,,31,170 cm,78 kg,0,27,105
209758,Piotr Mielczarek,Piotr,Mielczarek,ACT,,M,0cadc-P209758_2-184.jpg,PL,Poland,,29,Europe,1,25802,CrossFit Silesia,34,184 cm,92 kg,0,28,48
913681,Lucas Heuzé,Lucas,Heuzé,WD,,M,2be08-P913681_4-184.jpg,FR,France,,29,Europe,1,27239,CrossFit Genas,27,179 cm,88 kg,0,29,180
831455,Topias Romo,Topias,Romo,WD,,M,15f37-P831455_1-184.jpg,FI,Finland,,29,Europe,1,9524,CrossFit Pieksamaki,28,174 cm,86 kg,0,30,121
591912,Laura Horvath,Laura,Horvath,ACT,,F,c1412-P591912_5-184.jpg,HU,Hungary,,29,Europe,2,22540,CrossFit Glasshouse,25,170 cm,70 kg,0,1,560
