ordinal,rank,score,valid,scoreDisplay,competitorId,year,competition
2.0,255.0,3780059.0,1.0,19:01,672663.0,2021,quarterfinals
3.0,128.0,2400380.0,1.0,8:40,672663.0,2021,quarterfinals
4.0,447.0,365.0,1.0,365 lbs,672663.0,2021,quarterfinals
5.0,78.0,360274.0,1.0,2:26,672663.0,2021,quarterfinals
1.0,169.0,4200158.0,1.0,7:22,134617.0,2021,quarterfinals
2.0,44.0,3780215.0,1.0,16:25,134617.0,2021,quarterfinals
3.0,148.0,2400377.0,1.0,8:43,134617.0,2021,quarterfinals
4.0,539.0,361.0,1.0,361 lbs,134617.0,2021,quarterfinals
5.0,133.0,360267.0,1.0,2:33,134617.0,2021,quarterfinals
1.0,405.0,4200133.0,1.0,7:47,681073.0,2021,quarterfinals
2.0,350.0,3780028.0,1.0,19:32,681073.0,2021,quarterfinals
3.0,211.0,2400368.0,1.0,8:52,681073.0,2021,quarterfinals
4.0,4.0,447.0,1.0,447 lbs,681073.0,2021,quarterfinals
5.0,68.0,360276.0,1.0,2:24,681073.0,2021,quarterfinals
1.0,237.0,4200149.0,1.0,7:31,1179765.0,2021,quarterfinals
2.0,558.0,3680000.0,1.0,368 reps,1179765.0,2021,quarterfinals
3.0,119.0,2400381.0,1.0,8:39,1179765.0,2021,quarterfinals
4.0,29.0,407.0,1.0,407 lbs,1179765.0,2021,quarterfinals
5.0,97.0,360271.0,1.0,2:29,1179765.0,2021,quarterfinals
1.0,24.0,4200186.0,1.0,6:54,478414.0,2021,quarterfinals
2.0,76.0,3780169.0,1.0,17:11,478414.0,2021,quarterfinals
3.0,128.0,2400380.0,1.0,8:40,478414.0,2021,quarterfinals
4.0,771.0,353.0,1.0,353 lbs,478414.0,2021,quarterfinals
5.0,58.0,360278.0,1.0,2:22,478414.0,2021,quarterfinals
1.0,90.0,4200170.0,1.0,7:10,107101.0,2021,quarterfinals
2.0,35.0,3780225.0,1.0,16:15,107101.0,2021,quarterfinals
3.0,23.0,2400408.0,1.0,8:12,107101.0,2021,quarterfinals
4.0,955.0,347.0,1.0,347 lbs,107101.0,2021,quarterfinals
5.0,7.0,360296.0,1.0,2:04,107101.0,2021,quarterfinals
1.0,50.0,4200178.0,1.0,7:02,20698.0,2021,quarterfinals
2.0,126.0,3780124.0,1.0,17:56,20698.0,2021,quarterfinals
3.0,19.0,2400409.0,1.0,8:11,20698.0,2021,quarterfinals
4.0,874.0,350.0,1.0,350 lbs,20698.0,2021,quarterfinals
5.0,51.0,360279.0,1.0,2:21,20698.0,2021,quarterfinals
1.0,431.0,4200131.0,1.0,7:49,1325298.0,2021,quarterfinals
2.0,19.0,3780257.0,1.0,15:43,1325298.0,2021,quarterfinals
3.0,291.0,2400360.0,1.0,9:00,1325298.0,2021,quarterfinals
4.0,365.0,369.0,1.0,369 lbs,1325298.0,2021,quarterfinals
5.0,16.0,360292.0,1.0,2:08,1325298.0,2021,quarterfinals
1.0,156.0,4200160.0,1.0,7:20,1657300.0,2021,quarterfinals
2.0,473.0,3780003.0,1.0,19:57,1657300.0,2021,quarterfinals
3.0,402.0,2400350.0,1.0,9:10,1657300.0,2021,quarterfinals
4.0,58.0,401.0,1.0,401 lbs,1657300.0,2021,quarterfinals
5.0,43.0,360280.0,1.0,2:20,1657300.0,2021,quarterfinals
1.0,156.0,4200160.0,1.0,7:20,472642.0,2021,quarterfinals
2.0,37.0,3780220.0,1.0,16:20,472642.0,2021,quarterfinals
