ordinal,rank,score,valid,scoreDisplay,competitorId,year,competition
7.0,9.0,68.0,1.0,5:03,1206296.0,2023,semifinals
1.0,26.0,12.0,1.0,CAP+15,917565.0,2023,semifinals
2.0,13.0,52.0,1.0,10,917565.0,2023,semifinals
3.0,18.0,36.0,1.0,CAP+41,917565.0,2023,semifinals
4.0,8.0,72.0,1.0,258,917565.0,2023,semifinals
5.0,21.0,27.0,1.0,4:15,917565.0,2023,semifinals
6.0,17.0,39.0,1.0,CAP+30,917565.0,2023,semifinals
7.0,23.0,21.0,1.0,5:36,917565.0,2023,semifinals
1.0,17.0,39.0,1.0,CAP+6,1652082.0,2023,semifinals
2.0,11.0,60.0,1.0,18,1652082.0,2023,semifinals
3.0,13.0,52.0,1.0,CAP+37,1652082.0,2023,semifinals
4.0,20.0,30.0,1.0,231,1652082.0,2023,semifinals
5.0,22.0,24.0,1.0,4:19,1652082.0,2023,semifinals
6.0,26.0,12.0,1.0,CAP+53,1652082.0,2023,semifinals
7.0,20.0,30.0,1.0,5:31,1652082.0,2023,semifinals
1.0,15.0,45.0,1.0,29:54,1513206.0,2023,semifinals
2.0,22.0,24.0,1.0,1,1513206.0,2023,semifinals
3.0,20.0,30.0,1.0,CAP+51,1513206.0,2023,semifinals
4.0,25.0,15.0,1.0,209,1513206.0,2023,semifinals
5.0,24.0,18.0,1.0,4:26,1513206.0,2023,semifinals
6.0,7.0,76.0,1.0,CAP+12,1513206.0,2023,semifinals
7.0,21.0,27.0,1.0,5:33,1513206.0,2023,semifinals
1.0,13.0,52.0,1.0,29:26,491215.0,2023,semifinals
3.0,28.0,6.0,1.0,CAP+82,491215.0,2023,semifinals
4.0,19.0,33.0,1.0,231,491215.0,2023,semifinals
5.0,15.0,45.0,1.0,3:57,491215.0,2023,semifinals
6.0,13.0,52.0,1.0,CAP+27,491215.0,2023,semifinals
7.0,15.0,45.0,1.0,5:12,491215.0,2023,semifinals
1.0,28.0,6.0,1.0,CAP+19,2237093.0,2023,semifinals
2.0,22.0,24.0,1.0,1,2237093.0,2023,semifinals
3.0,11.0,60.0,1.0,CAP+35,2237093.0,2023,semifinals
4.0,1.0,100.0,1.0,278,2237093.0,2023,semifinals
5.0,28.0,6.0,1.0,4:38,2237093.0,2023,semifinals
6.0,24.0,18.0,1.0,CAP+52,2237093.0,2023,semifinals
7.0,26.0,12.0,1.0,CAP+6,2237093.0,2023,semifinals
1.0,18.0,36.0,1.0,CAP+6,679301.0,2023,semifinals
2.0,24.0,18.0,1.0,0,679301.0,2023,semifinals
3.0,29.0,3.0,1.0,CAP+96,679301.0,2023,semifinals
4.0,26.0,12.0,1.0,207,679301.0,2023,semifinals
5.0,17.0,39.0,1.0,4:03,679301.0,2023,semifinals
6.0,10.0,64.0,1.0,CAP+21,679301.0,2023,semifinals
7.0,18.0,36.0,1.0,5:26,679301.0,2023,semifinals
1.0,29.0,3.0,1.0,CAP+22,1590141.0,2023,semifinals
2.0,21.0,27.0,1.0,4,1590141.0,2023,semifinals
3.0,19.0,33.0,1.0,CAP+41,1590141.0,2023,semifinals
4.0,10.0,64.0,1.0,256,1590141.0,2023,semifinals
5.0,18.0,36.0,1.0,4:12,1590141.0,2023,semifinals
6.0,27.0,9.0,1.0,CAP+53,1590141.0,2023,semifinals
7.0,18.0,36.0,1.0,5:26,1590141.0,2023,semifinals
1.0,27.0,9.0,1.0,CAP+18,1547053.0,2023,semifinals
2.0,20.0,30.0,1.0,4,1547053.0,2023,semifinals
3.0,21.0,27.0,1.0,CAP+54,1547053.0,2023,semifinals
