competitorId,competitorName,firstName,lastName,status,postCompStatus,gender,profilePicS3key,countryOfOriginCode,countryOfOriginName,countryShortCode,regionId,regionName,divisionId,affiliateId,affiliateName,age,height,weight,teamCaptain,overallRank,overallScore
120333,Jason Smith,Jason,Smith,ACT,,M,19ca5-P120333_5-184.jpg,ZA,South Africa,,30,Africa,1,22771,CrossFit Sunninghill,39,185 cm,195 lb,0,1,596
700002,Conrad Winnertz,Conrad,Winnertz,ACT,,M,15569-P700002_3-184.jpg,ZA,South Africa,,30,Africa,1,21355,CrossFit Ground Zero,22,170 cm,85 kg,0,2,500
740370,Ruan Potgieter,Ruan,Potgieter,ACT,,M,35700-P740370_3-184.jpg,ZA,South Africa,,30,Africa,1,None,,26,182 cm,82 kg,0,3,497
1515387,Darren Zurnamer,Darren,Zurnamer,ACT,,M,e6509-P1515387_8-184.jpg,ZA,South Africa,,30,Africa,1,17025,Cape CrossFit 7130,22,172 cm,82 kg,0,4,482
681916,Josh Kernot,Josh,Kernot,ACT,,M,9df9a-P681916_4-184.jpg,ZA,South Africa,,30,Africa,1,3515,CrossFit 360Vida,27,181 cm,96 kg,0,5,475
1828615,Daniel Griesel,Daniel,Griesel,ACT,,M,athlete-avatar.jpg,ZA,South Africa,,30,Africa,1,None,,27,,,0,6,474
1968565,James van Dongen,James,van Dongen,ACT,,M,712a6-P1968565_1-184.jpg,ZA,South Africa,,30,Africa,1,5578,CrossFit Kyalami,23,172 cm,79 kg,0,7,466
237341,Justin Holliday,Justin,Holliday,ACT,,M,0c528-P237341_3-184.jpg,ZA,South Africa,,30,Africa,1,30942,24N46E CrossFit,28,186 cm,102 kg,0,8,433
1130312,DuToit Botha,DuToit,Botha,ACT,,M,13178-P1130312_4-184.jpg,ZA,South Africa,,30,Africa,1,2132,Cape CrossFit,29,189 cm,99 kg,0,9,418
70814,Assem Effat,Assem,Effat,ACT,,M,7f26c-P70814_1-184.jpg,EG,Egypt,,30,Africa,1,None,,32,185 cm,102 kg,0,10,413
563087,Ruan Conradie,Ruan,Conradie,ACT,,M,0a94a-P563087_2-184.jpg,ZA,South Africa,,30,Africa,1,25508,CrossFit Two Rivers,28,176 cm,83 kg,0,11,366
901982,Matthew Schiff,Matthew,Schiff,ACT,,M,bc781-P901982_2-184.jpg,ZA,South Africa,,30,Africa,1,10490,CrossFit Juggernaut,29,178 cm,84 kg,0,12,350
1277923,Damien Botes,Damien,Botes,ACT,,M,athlete-avatar.jpg,ZA,South Africa,,30,Africa,1,19831,Plot Box CrossFit,28,,,0,13,348
1624460,Driss Bouchiah,Driss,Bouchiah,ACT,,M,956bf-P1624460_4-184.jpg,MA,Morocco,,30,Africa,1,31444,DLK CrossFit,27,178 cm,168 lb,0,14,333
2231317,Julian Liebenberg,Julian,Liebenberg,ACT,,M,5dbcd-P2231317_1-184.jpg,ZA,South Africa,,30,Africa,1,7924,Pack Life CrossFit,27,178 cm,85 kg,0,14,333
901467,Kealan Henry,Kealan,Henry,ACT,,M,47994-P901467_4-184.jpg,ZA,South Africa,,30,Africa,1,29491,CrossFit HFS,30,168 cm,80 kg,0,16,332
226694,Robert Heuer,Robert,Heuer,ACT,,M,c4525-P226694_2-184.jpg,ZA,South Africa,,30,Africa,1,14623,CrossFit Resuelto,33,185 cm,185 lb,0,17,282
722045,Keegan Muir,Keegan,Muir,ACT,,M,athlete-avatar.jpg,ZA,South Africa,,30,Africa,1,19831,Plot Box CrossFit,27,,,0,18,278
1206296,Amr Saleh,Amr,Saleh,ACT,,M,cd44c-P1206296_1-184.jpg,EG,Egypt,,30,Africa,1,None,,26,177 cm,80 kg,0,19,273
917565,Hilmar von Mansberg,Hilmar,von Mansberg,ACT,,M,athlete-avatar.jpg,ZA,South Africa,,30,Africa,1,6033,CrossFit Leo,26,172 cm,85 kg,0,20,259
1652082,Youssef Ehab,Youssef,Ehab,ACT,,M,26d4d-P1652082_2-184.jpg,EG,Egypt,,30,Africa,1,None,,23,173 cm,82 kg,0,21,247
1513206,Hamza Mahir,Hamza,Mahir,ACT,,M,f9898-P1513206_1-184.jpg,MA,Morocco,,30,Africa,1,13853,CrossFit 4TP,27,178 cm,85 kg,0,22,235
491215,Eduan Troskie,Eduan,Troskie,ACT,,M,d2af7-P491215_5-184.jpg,ZA,South Africa,,30,Africa,1,17265,Lions Bay CrossFit,29,190 cm,202 lb,0,23,233
2237093,Elsayed Hasona,Elsayed,Hasona,ACT,,M,b048c-P2237093_1-184.jpg,EG,Egypt,,30,Africa,1,13822,CrossFit Aptior 1,34,,,0,24,226
679301,Ross Low,Ross,Low,ACT,,M,2c2a9-P679301_3-184.jpg,ZA,South Africa,,30,Africa,1,1499,CrossFit Aberdeen,23,185 cm,80 kg,0,25,208
1590141,Jason Dicks,Jason,Dicks,ACT,,M,01a64-P1590141_5-184.jpg,ZA,South Africa,,30,Africa,1,18087,CrossFit East London,32,,,0,25,208
1547053,Willem Snyman,Willem,Snyman,ACT,,M,e5cd0-P1547053_1-184.jpg,ZA,South Africa,,30,Africa,1,17265,Lions Bay CrossFit,33,184 cm,90 kg,0,27,153
872212,Dane Naude,Dane,Naude,ACT,,M,7d929-P872212_3-184.jpg,ZW,Zimbabwe,,30,Africa,1,20492,CrossFit Oasis,20,63 in,70 kg,0,28,146
1956709,Marlo Prinsloo,Marlo,Prinsloo,ACT,,M,ca83d-P1956709_3-184.jpg,ZA,South Africa,,30,Africa,1,6033,CrossFit Leo,22,184 cm,95 kg,0,29,108
127613,Estian Ferreira,Estian,Ferreira,ACT,,M,athlete-avatar.jpg,ZA,South Africa,,30,Africa,1,None,,32,183 cm,204 lb,0,30,98
893554,Michelle Basnett,Michelle,Basnett,ACT,,F,3651c-P893554_2-184.jpg,ZA,South Africa,,30,Africa,2,931,CrossFit Charlotte,26,64 in,152 lb,0,1,613
1323373,Mariska Smit,Mariska,Smit,ACT,,F,34b3a-P1323373_1-184.jpg,ZA,South Africa,,30,Africa,2,None,,30,168 cm,64 kg,0,2,596
1163483,Gilmari Reyneke,Gilmari,Reyneke,ACT,,F,0a52e-P1163483_3-184.jpg,ZA,South Africa,,30,Africa,2,19088,CrossFit Artaxes,26,167 cm,62 kg,0,3,580
872244,Christina Livaditakis,Christina,Livaditakis,ACT,,F,ff92a-P872244_5-184.jpg,ZW,Zimbabwe,,30,Africa,2,2218,CrossFit Crossaxed,26,153 cm,63 kg,0,4,570
918656,Tanha Bouffe,Tanha,Bouffe,ACT,,F,9618e-P918656_8-184.jpg,ZA,South Africa,,30,Africa,2,None,,24,161 cm,69 kg,0,5,507
537176,Gemma Rader,Gemma,Rader,ACT,,F,e1ca4-P537176_1-184.jpg,ZA,South Africa,,30,Africa,2,10868,CrossFit Yas,31,160 cm,68 kg,0,6,497
531108,Emma Holliday,Emma,Holliday,ACT,,F,1ab3a-P531108_6-184.jpg,ZA,South Africa,,30,Africa,2,30942,24N46E CrossFit,31,,,0,7,492
1282147,Megan Joy McDermott,Megan Joy,McDermott,ACT,,F,2f30a-P1282147_1-184.jpg,ZA,South Africa,,30,Africa,2,23414,CrossFit Ballito,31,168 cm,65 kg,0,8,418
1535346,Megan Faul,Megan,Faul,ACT,,F,81b6a-P1535346_3-184.jpg,ZA,South Africa,,30,Africa,2,11164,CrossFit Kempton,31,170 cm,82 kg,0,9,411
934466,Alicia Stoop,Alicia,Stoop,ACT,,F,d5586-P934466_4-184.jpg,ZA,South Africa,,30,Africa,2,None,,35,168 cm,68 kg,0,10,408
686289,Maxx Klynsmith,Maxx,Klynsmith,ACT,,F,athlete-avatar.jpg,ZA,South Africa,,30,Africa,2,26997,The Wick CrossFit,28,165 cm,60 kg,0,11,380
1406426,Ingy Hossam Eldin,Ingy Hossam,Eldin,ACT,,F,fa284-P1406426_1-184.jpg,EG,Egypt,,30,Africa,2,29955,CrossFit 111,28,156 cm,61 kg,0,12,362
110783,Mary Jamieson,Mary,Jamieson,ACT,,F,5639f-P110783_3-184.jpg,ZA,South Africa,,30,Africa,2,8111,Northcliff CrossFit,40,165 cm,77 kg,0,13,355
1719953,Sofia Bennani,Sofia,Bennani,ACT,,F,45a06-P1719953_2-184.jpg,MA,Morocco,,30,Africa,2,4801,CrossFit Marbella,19,,,0,14,353
858355,Laura Hume,Laura,Hume,ACT,,F,05314-P858355_1-184.jpg,ZW,Zimbabwe,,30,Africa,2,32240,CrossFit Kyma,29,165 cm,58 kg,0,15,345
729906,Thea Kruger,Thea,Kruger,ACT,,F,79be4-P729906_7-184.jpg,ZA,South Africa,,30,Africa,2,18032,CrossFit Taniwha,31,178 cm,75 kg,0,16,322
1324803,Jessica Thomson,Jessica,Thomson,ACT,,F,935ab-P1324803_1-184.jpg,ZW,Zimbabwe,,30,Africa,2,16221,CrossFit Shapesmiths,30,160 cm,57 kg,0,17,320
1992437,Liza-Mari Giliomee,Liza-Mari,Giliomee,ACT,,F,0e874-P1992437_4-184.jpg,ZA,South Africa,,30,Africa,2,29343,CrossFit Hymn,32,174 cm,63 kg,0,18,318
1545139,Jessica Skinner,Jessica,Skinner,ACT,,F,63d7b-P1545139_3-184.jpg,ZA,South Africa,,30,Africa,2,None,,30,156 cm,150 lb,0,19,299
1578042,Cora-Lee van Tonder,Cora-Lee,van Tonder,ACT,,F,81c50-P1578042_6-184.jpg,ZA,South Africa,,30,Africa,2,29343,CrossFit Hymn,29,172 cm,72 kg,0,20,294
497248,Elzaan Goosen,Elzaan,Goosen,ACT,,F,2f58c-P497248_3-184.jpg,ZA,South Africa,,30,Africa,2,17265,Lions Bay CrossFit,29,178 cm,78 kg,0,21,283
1961185,Maxine Smit,Maxine,Smit,ACT,,F,d239e-P1961185_1-184.jpg,ZA,South Africa,,30,Africa,2,None,,29,,,0,22,257
254551,Tammy Taylor,Tammy,Taylor,ACT,,F,8fc27-P254551_4-184.jpg,ZA,South Africa,,30,Africa,2,19979,CrossFit Blouberg,39,172 cm,75 kg,0,23,236
1060252,Asma Derouiche,Asma,Derouiche,ACT,,F,60554-P1060252_3-184.jpg,TN,Tunisia,,30,Africa,2,16774,CrossFit TXXIII,34,175 cm,70 kg,0,24,211
1243255,Inge von Mansberg,Inge,von Mansberg,ACT,,F,2d2f8-P1243255_2-184.jpg,ZA,South Africa,,30,Africa,2,6033,CrossFit Leo,22,164 cm,67 kg,0,25,204
2164568,Karla Van Staden,Karla,Van Staden,ACT,,F,41246-P2164568_6-184.jpg,ZA,South Africa,,30,Africa,2,14623,CrossFit Resuelto,22,155 cm,53 kg,0,26,141
246932,Anneke Spies,Anneke,Spies,ACT,,F,b08fb-P246932_5-184.jpg,ZA,South Africa,,30,Africa,2,18024,CrossFit Charisma,30,158 cm,60 kg,0,27,12
516608,Dalia Al Amry,Dalia,Al Amry,ACT,,F,98a2e-P516608_9-184.jpg,EG,Egypt,,30,Africa,2,None,,38,175 cm,74 kg,0,28,0
672425,Arthur Semenov,Arthur,Semenov,ACT,,M,eed3b-P672425_1-184.jpg,RU,,,28,Asia,1,31907,EA CrossFit,30,189 cm,99 kg,0,1,612
23655,Ant Haynes,Ant,Haynes,ACT,,M,7aece-P23655_2-184.jpg,CN,China,,28,Asia,1,6874,CrossFit CSTL,33,179 cm,89 kg,0,3,560
1762608,Morteza Sedaghat,Morteza,Sedaghat,ACT,,M,f1621-P1762608_2-184.jpg,IR,Iran,,28,Asia,1,None,,28,172 cm,89 kg,0,2,573
831559,Andrei Fedotov,Andrei,Fedotov,ACT,,M,d8b54-P831559_3-184.jpg,RU,,,28,Asia,1,17539,Soyuz CrossFit,29,164 cm,81 kg,0,5,540
640783,Anatolii Borisenko,Anatolii,Borisenko,ACT,,M,0dd5d-P640783_3-184.jpg,RU,,,28,Asia,1,None,,36,186 cm,99 kg,0,6,524
2197616,Changrim An,Changrim,An,ACT,,M,4b402-P2197616_2-184.jpg,KR,"Korea, Republic of",,28,Asia,1,21545,CrossFit Shooting Star,29,,,0,16,306
4354,Ram Dover,Ram,Dover,ACT,,M,3ea5a-P4354_9-184.jpg,IL,Israel,,28,Asia,1,15615,CrossFit Namal,36,178 cm,86 kg,0,14,327
1379783,Seungjong Kim,Seungjong,Kim,ACT,,M,07de9-P1379783_3-184.jpg,KR,"Korea, Republic of",,28,Asia,1,22173,CrossFit Heavy Base,27,175 cm,87 kg,0,7,479
163322,Kang Kyungsun,Kang,Kyungsun,ACT,,M,1a454-P163322_3-184.jpg,KR,"Korea, Republic of",,28,Asia,1,17606,CrossFit Limelight,31,178 cm,198 lb,0,8,472
1964693,Raymond Sabat,Raymond,Sabat,ACT,,M,8e9c4-P1964693_1-184.jpg,LB,Lebanon,,28,Asia,1,None,,25,,,0,21,248
461950,Eren Kim,Eren,Kim,ACT,,M,5f2fb-P461950_3-184.jpg,KR,"Korea, Republic of",,28,Asia,1,21545,CrossFit Shooting Star,30,,,0,10,402
467876,Danny Voronov,Danny,Voronov,ACT,,M,50ccb-P467876_1-184.jpg,IL,Israel,,28,Asia,1,19504,CrossFit Green Beach,27,,,0,12,368
943155,Ruslan Miftakhov,Ruslan,Miftakhov,ACT,,M,fede2-P943155_2-184.jpg,RU,,,28,Asia,1,None,,27,180 cm,90 kg,0,9,439
1213219,Anton Yakovlev,Anton,Yakovlev,ACT,,M,6a356-P1213219_2-184.jpg,RU,,,28,Asia,1,14416,Red Tower CrossFit,30,,,0,11,384
979822,Jeongheon Yeo,Jeongheon,Yeo,ACT,,M,a904e-P979822_4-184.jpg,KR,"Korea, Republic of",,28,Asia,1,29774,CrossFit Blue,27,181 cm,93 kg,0,13,341
488519,Luke Tweddell,Luke,Tweddell,ACT,,M,d337f-P488519_4-184.jpg,AE,United Arab Emirates,,28,Asia,1,31746,Palm Jumeirah CrossFit,33,168 cm,81 kg,0,23,186
2012501,Ilyas Kuliev,Ilyas,Kuliev,ACT,,M,de2dc-P2012501_3-184.jpg,RU,,,28,Asia,1,None,,27,182 cm,98 kg,0,4,543
449003,Wooyoung Lim,Wooyoung,Lim,ACT,,M,183cb-P449003_2-184.jpg,KR,"Korea, Republic of",,28,Asia,1,17606,CrossFit Limelight,35,176 cm,185 lb,0,22,200
1232500,Meysam Rohani,Meysam,Rohani,ACT,,M,2489e-P1232500_4-184.jpg,IR,Iran,,28,Asia,1,15349,CrossFit Alioth,23,181 cm,203 lb,0,15,323
1860799,Mevlüt Agir,Mevlüt,Agir,ACT,,M,46193-P1860799_16-184.jpg,TR,Turkey,,28,Asia,1,17632,CrossFit Boran,29,170 cm,80 kg,0,19,283
896059,Yu-sen Zhu,Yu-sen,Zhu,ACT,,M,311be-P896059_1-184.jpg,TW,Taiwan,,28,Asia,1,None,,26,,,0,20,262
1609583,Kazuhiro Misawa,Kazuhiro,Misawa,ACT,,M,1becb-P1609583_2-184.jpg,JP,Japan,,28,Asia,1,32330,CrossFit CHOUJIN1 Yoyogi,38,166 cm,71 kg,0,27,135
1034730,Chen Sheng,Chen,Sheng,ACT,,M,e67ae-P1034730_1-184.jpg,CN,China,,28,Asia,1,27856,CrossFit MET,26,170 cm,75 kg,0,18,296
574648,Taehyung Kim,Taehyung,Kim,ACT,,M,51bd7-P574648_11-184.jpg,KR,"Korea, Republic of",,28,Asia,1,29913,CrossFit Arcade,34,170 cm,75 kg,0,25,158
957139,Rikka Kim,Rikka,Kim,ACT,,M,f66b6-P957139_2-184.jpg,KR,"Korea, Republic of",,28,Asia,1,23370,CrossFit Rikka,29,175 cm,81 kg,0,26,138
712556,Hyunsu Kim,Hyunsu,Kim,ACT,,M,16974-P712556_6-184.jpg,KR,"Korea, Republic of",,28,Asia,1,17606,CrossFit Limelight,32,174 cm,83 kg,0,17,301
433886,Seokbeom Kim,Seokbeom,Kim,ACT,,M,7948c-P433886_4-184.jpg,KR,"Korea, Republic of",,28,Asia,1,17606,CrossFit Limelight,30,174 cm,84 kg,0,24,177
459034,Jinsam Kim,Jinsam,Kim,ACT,,M,cebc3-P459034_4-184.jpg,KR,"Korea, Republic of",,28,Asia,1,22664,CrossFit VS,29,172 cm,170 lb,0,28,127
137056,Marcus Kwak,Marcus,Kwak,ACT,,M,f4fef-P137056_16-184.jpg,KR,"Korea, Republic of",,28,Asia,1,30708,CrossFit BigFoot Bucheon,31,176 cm,180 lb,0,29,80
1544576,Seher Kaya,Seher,Kaya,ACT,,F,07b4b-P1544576_3-184.jpg,TR,Turkey,,28,Asia,2,372,CrossFit Oslo,25,161 cm,64 kg,0,1,664
953791,Shahad Budebs,Shahad,Budebs,ACT,,F,6d6fd-P953791_3-184.jpg,AE,United Arab Emirates,,28,Asia,2,31536,CrossFit Moon,28,161 cm,60 kg,0,2,535
1204806,Anastasya Dodonova,Anastasya,Dodonova,ACT,,F,16ac6-P1204806_2-184.jpg,RU,,,28,Asia,2,None,,28,166 cm,71 kg,0,4,525
280125,Dawon Jung,Dawon,Jung,ACT,,F,e3377-P280125_5-184.jpg,KR,"Korea, Republic of",,28,Asia,2,17606,CrossFit Limelight,28,170 cm,65 kg,0,3,525
716089,Or Cohen,Or,Cohen,ACT,,F,7af84-P716089_3-184.jpg,IL,Israel,,28,Asia,2,7738,CrossFit Kfar Saba,33,157 cm,63 kg,0,5,498
1057202,Kamila Takeyeva,Kamila,Takeyeva,ACT,,F,c8d3f-P1057202_2-184.jpg,KZ,Kazakhstan,,28,Asia,2,None,,28,167 cm,63 kg,0,6,490
419506,Dema Zebdieh,Dema,Zebdieh,ACT,,F,847a0-P419506_6-184.jpg,JO,Jordan,,28,Asia,2,None,,37,175 cm,74 kg,0,7,460
689196,Alina Aleksandrova,Alina,Aleksandrova,ACT,,F,353a4-P689196_1-184.jpg,RU,,,28,Asia,2,22038,CrossFit Fly High,27,156 cm,58 kg,0,8,442
1638688,Anastasia Smirnova,Anastasia,Smirnova,ACT,,F,1c509-P1638688_2-184.jpg,RU,,,28,Asia,2,None,,30,167 cm,70 kg,0,9,425
1611939,Gaeun Kim,Gaeun,Kim,ACT,,F,athlete-avatar.jpg,KR,"Korea, Republic of",,28,Asia,2,None,,23,164 cm,66 kg,0,10,412
822417,Milana Yakovleva,Milana,Yakovleva,ACT,,F,0f7f2-P822417_8-184.jpg,RU,,,28,Asia,2,14204,CrossFit Udarnik,29,159 cm,58 kg,0,11,402
1127236,MinJeong Kim,MinJeong,Kim,ACT,,F,281de-P1127236_4-184.jpg,KR,"Korea, Republic of",,28,Asia,2,23370,CrossFit Rikka,28,165 cm,135 lb,0,12,399
2197782,Hedieh Veisi,Hedieh,Veisi,ACT,,F,7ec15-P2197782_1-184.jpg,IR,Iran,,28,Asia,2,None,,20,171 cm,67 kg,0,13,393
1962402,Анна Иванова,Анна,Иванова,ACT,,F,5abe1-P1962402_2-184.jpg,RU,,,28,Asia,2,None,,20,,,0,14,376
1754794,Florence Wong,Florence,Wong,ACT,,F,37697-P1754794_8-184.jpg,HK,Hong Kong,,28,Asia,2,16221,CrossFit Shapesmiths,29,162 cm,64 kg,0,15,375
1516658,Raisa Blinova,Raisa,Blinova,ACT,,F,c228c-P1516658_3-184.jpg,RU,,,28,Asia,2,None,,28,172 cm,73 kg,0,16,366
1960039,Merve Gokcil,Merve,Gokcil,ACT,,F,50138-P1960039_2-184.jpg,TR,Turkey,,28,Asia,2,18161,CrossFit SkyLight,32,160 cm,63 kg,0,17,349
1791906,Omer Reshef,Omer,Reshef,ACT,,F,9e2c5-P1791906_1-184.jpg,IL,Israel,,28,Asia,2,17749,CrossFit Beit Hillel,22,169 cm,66 kg,0,18,328
1956988,Narges Basiryazdi,Narges,Basiryazdi,ACT,,F,ab471-P1956988_4-184.jpg,IR,Iran,,28,Asia,2,None,,21,171 cm,65 kg,0,19,226
56664,Heidi Choi,Heidi,Choi,ACT,,F,e8e56-P56664_9-184.jpg,KR,"Korea, Republic of",,28,Asia,2,None,,37,162 cm,54 kg,0,20,220
2146302,Nahyeon Kim,Nahyeon,Kim,ACT,,F,9761b-P2146302_3-184.jpg,KR,"Korea, Republic of",,28,Asia,2,31415,CrossFit SongJung Hulk,24,,,0,21,220
1521674,Rena Urabe,Rena,Urabe,ACT,,F,6941f-P1521674_3-184.jpg,JP,Japan,,28,Asia,2,23184,CrossFit Kukuri,27,155 cm,,0,23,210
1237491,Wang Xuanlin,Wang,Xuanlin,ACT,,F,fadee-P1237491_3-184.jpg,CN,China,,28,Asia,2,16979,CrossFit Better Me,28,,,0,22,210
144083,Yuko Sakuyama,Yuko,Sakuyama,DNF,,F,5d0a7-P144083_6-184.jpg,JP,Japan,,28,Asia,2,32330,CrossFit CHOUJIN1 Yoyogi,36,152 cm,120 lb,0,23,172
1199510,Heewon Park,Heewon,Park,ACT,,F,278e9-P1199510_5-184.jpg,KR,"Korea, Republic of",,28,Asia,2,21545,CrossFit Shooting Star,30,,,0,24,168
1218197,Byun Eunche,Byun,Eunche,ACT,,F,f11b6-P1218197_8-184.jpg,KR,"Korea, Republic of",,28,Asia,2,32063,CrossFit KUTA,28,157 cm,55 kg,0,25,155
1707158,May Hazan,May,Hazan,ACT,,F,bdedf-P1707158_2-184.jpg,IL,Israel,,28,Asia,2,15615,CrossFit Namal,25,153 cm,57 kg,0,26,111
2076170,Aljazi Farhan,Aljazi,Farhan,ACT,,F,12e53-P2076170_7-184.jpg,KW,Kuwait,,28,Asia,2,None,,25,,,0,28,0
1059467,Lazar Đukić,Lazar,Đukić,ACT,,M,17a2b-P1059467_5-184.jpg,RS,Serbia,,29,Europe,1,20389,Nero CrossFit,27,182 cm,93 kg,0,1,607
680734,Henrik Haapalainen,Henrik,Haapalainen,ACT,,M,520e8-P680734_2-184.jpg,FI,Finland,,29,Europe,1,7050,CrossFit Basement,28,185 cm,94 kg,0,2,565
925870,Moritz Fiebig,Moritz,Fiebig,ACT,,M,7c303-P925870_3-184.jpg,DE,Germany,,29,Europe,1,32297,CrossFit Sankt Pauli,28,179 cm,95 kg,0,3,531
926366,Jelle Hoste,Jelle,Hoste,ACT,,M,3d4fa-P926366_4-184.jpg,BE,Belgium,,29,Europe,1,14886,CrossFit Kortrijk,28,190 cm,98 kg,0,4,524
173837,Jonne Koski,Jonne,Koski,ACT,,M,9f8e1-P173837_3-184.jpg,FI,Finland,,29,Europe,1,7526,CrossFit 10K,28,171 cm,190 lb,0,5,520
472642,Uldis Upenieks,Uldis,Upenieks,ACT,,M,87095-P472642_8-184.jpg,LV,Latvia,,29,Europe,1,None,,25,174 cm,85 kg,0,6,483
234569,David Shorunke,David,Shorunke,ACT,,M,819dd-P234569_8-184.jpg,GB,United Kingdom,,29,Europe,1,29213,High Performance CrossFit,33,189 cm,103 kg,0,7,481
81616,Björgvin Karl Guðmundsson,Björgvin Karl,Guðmundsson,ACT,,M,4c5dc-P81616_4-184.jpg,IS,Iceland,,29,Europe,1,4860,CrossFit Hengill,30,178 cm,190 lb,0,8,481
250172,Bronislaw Olenkowicz,Bronislaw,Olenkowicz,ACT,,M,1e26c-P250172_3-184.jpg,PL,Poland,,29,Europe,1,29893,CrossFit Strong House,34,182 cm,99 kg,0,9,449
665223,Michal Wesolowski,Michal,Wesolowski,ACT,,M,f03eb-P665223_2-184.jpg,PL,Poland,,29,Europe,1,29893,CrossFit Strong House,30,184 cm,98 kg,0,10,426
1657300,Fabian Beneito,Fabian,Beneito,ACT,,M,d4ea8-P1657300_1-184.jpg,ES,Spain,,29,Europe,1,17272,CrossFit Zarautz,27,178 cm,90 kg,0,11,420
2137458,Colin Bosshard,Colin,Bosshard,ACT,,M,80c5f-P2137458_2-184.jpg,CH,Switzerland,,29,Europe,1,15112,CrossFit Bern,22,173 cm,76 kg,0,12,404
1978208,Victor Hoffer,Victor,Hoffer,ACT,,M,b3941-P1978208_6-184.jpg,FR,France,,29,Europe,1,16641,CrossFit Grillen,20,180 cm,85 kg,0,13,401
1408660,Luka Vunjak,Luka,Vunjak,ACT,,M,487b8-P1408660_4-184.jpg,RS,Serbia,,29,Europe,1,22177,CrossFit Minus,23,173 cm,85 kg,0,14,396
822789,Alex Kotoulas,Alex,Kotoulas,ACT,,M,26f07-P822789_3-184.jpg,GR,Greece,,29,Europe,1,None,,30,172 cm,83 kg,0,15,375
1232973,Antoine Dumain,Antoine,Dumain,ACT,,M,eca1f-P1232973_6-184.jpg,FR,France,,29,Europe,1,14979,CrossFit TANKA,29,179 cm,90 kg,0,16,367
929317,Enrico Zenoni,Enrico,Zenoni,ACT,,M,47d32-P929317_17-184.jpg,IT,Italy,,29,Europe,1,10294,CrossFit Adamantio,25,178 cm,86 kg,0,17,349
1771792,Martín Cuervo,Martín,Cuervo,ACT,,M,dd296-P1771792_7-184.jpg,ES,Spain,,29,Europe,1,31480,STL CrossFit,24,176 cm,86 kg,0,18,348
2067918,Victor Helsinghof,Victor,Helsinghof,ACT,,M,e2b47-P2067918_1-184.jpg,NO,Norway,,29,Europe,1,372,CrossFit Oslo,23,177 cm,90 kg,0,19,331
2282105,Grzegorz Maraszkiewicz,Grzegorz,Maraszkiewicz,ACT,,M,959a6-P2282105_1-184.jpg,PL,Poland,,29,Europe,1,None,,27,176 cm,90 kg,0,20,328
461734,Michael Smith,Michael,Smith,ACT,,M,02106-P461734_6-184.jpg,IE,Ireland,,29,Europe,1,29324,Crooked Lake CrossFit,31,183 cm,210 lb,0,21,321
1135386,Aniol Ekai,Aniol,Ekai,ACT,,M,d4fd7-P1135386_1-184.jpg,ES,Spain,,29,Europe,1,17272,CrossFit Zarautz,26,187 cm,89 kg,0,22,320
1105497,Guillaume Briant,Guillaume,Briant,ACT,,M,137c6-P1105497_3-184.jpg,FR,France,,29,Europe,1,29491,CrossFit HFS,29,180 cm,93 kg,0,23,317
771441,Calum Clements,Calum,Clements,ACT,,M,f4c5e-P771441_2-184.jpg,ES,Spain,,29,Europe,1,23668,CrossFit Denia,26,185 cm,95 kg,0,24,310
911088,Ludvig Hahnsson,Ludvig,Hahnsson,ACT,,M,e5fed-P911088_3-184.jpg,FI,Finland,,29,Europe,1,7050,CrossFit Basement,32,177 cm,89 kg,0,25,307
883978,Sven Geens,Sven,Geens,ACT,,M,1ea5c-P883978_2-184.jpg,BE,Belgium,,29,Europe,1,23825,CrossFit Merchtem,31,183 cm,93 kg,0,26,307
225315,Augustin Viličnik,Augustin,Viličnik,ACT,,M,athlete-avatar.jpg,HR,Croatia,,29,Europe,1,None,,33,180 cm,97 kg,0,27,297
1312584,Harry Lightfoot,Harry,Lightfoot,ACT,,M,0ffe1-P1312584_3-184.jpg,GB,United Kingdom,,29,Europe,1,19498,CrossFit Kernow,24,,90 kg,0,28,289
263253,Sam Parkin,Sam,Parkin,ACT,,M,57809-P263253_1-184.jpg,GB,United Kingdom,,29,Europe,1,5917,Wakefield CrossFit,31,178 cm,188 lb,0,29,274
47746,Max Olivestrand,Max,Olivestrand,ACT,,M,48cd0-P47746_1-184.jpg,SE,Sweden,,29,Europe,1,1009,CrossFit Nordic,34,,,0,30,266
468290,Bryan Hernández,Bryan,Hernández,ACT,,M,de17e-P468290_2-184.jpg,ES,Spain,,29,Europe,1,3962,Area CrossFit,25,169 cm,79 kg,0,31,261
1774373,Luis Cuellar,Luis,Cuellar,ACT,,M,b9f88-P1774373_1-184.jpg,ES,Spain,,29,Europe,1,None,,21,,,0,32,259
935580,Victor Ljungdal,Victor,Ljungdal,ACT,,M,8b723-P935580_5-184.jpg,SE,Sweden,,29,Europe,1,31336,M21 CrossFit,27,172 cm,85 kg,0,33,251
902269,Tommaso Pieri,Tommaso,Pieri,ACT,,M,314f1-P902269_4-184.jpg,IT,Italy,,29,Europe,1,31581,No Shortcuts CrossFit,26,190 cm,100 kg,0,34,215
920891,Emanuele Biviano,Emanuele,Biviano,ACT,,M,7d16a-P920891_3-184.jpg,IT,Italy,,29,Europe,1,9652,Audace CrossFit Trieste,26,,,0,35,208
