competitorId,gender,countryOfOriginName,regionName,affiliateId,age,overallRank,overallScore,year,height_cm,weight_kg,bmi,open_rank,open_score,quarterfinals_rank,quarterfinals_score,semifinals_rank,semifinals_score
121033.0,0,29.0,3,19593.0,28.0,,0.0,2023,168.0,69.0,24.44727891156463,138.0,1732.0,27.0,392.0,7.0,409.0
2077209.0,0,29.0,3,770.0,25.0,,0.0,2023,171.0,67.0,22.91303307000445,13.0,400.0,114.0,1125.0,8.0,421.0
252691.0,0,29.0,3,1893.0,28.0,,0.0,2023,155.0,61.0,25.390218522372525,63.0,997.0,17.0,305.0,8.0,398.0
998366.0,0,24.0,2,12162.0,25.0,,0.0,2023,170.0,70.0,24.221453287197235,28.0,583.0,41.0,515.0,8.0,476.0
530860.0,0,29.0,3,10851.0,23.0,,0.0,2023,158.0,69.0,27.639801313892,39.0,682.0,66.0,754.0,9.0,397.0
1983424.0,0,14.0,2,16895.0,27.0,,0.0,2023,157.0,60.0,24.341758286340216,12.0,367.0,22.0,345.0,9.0,441.0
585046.0,0,29.0,3,0.0,27.0,,0.0,2023,171.0,62.0,21.20310522895934,58.0,901.0,38.0,498.0,9.0,415.0
872275.0,0,29.0,3,3617.0,23.0,,0.0,2023,161.0,66.0,25.461980633463213,175.0,2163.0,29.0,409.0,10.0,395.0
239442.0,0,13.0,2,29324.0,33.0,,0.0,2023,165.0,67.0,24.609733700642796,18.0,443.0,67.0,768.0,10.0,429.0
747027.0,0,29.0,3,26399.0,31.0,,0.0,2023,163.0,69.0,25.970115548195267,11.0,365.0,23.0,366.0,10.0,415.0
485344.0,0,24.0,2,859.0,29.0,,0.0,2023,173.0,65.0,21.71806608974573,87.0,1219.0,172.0,1468.0,11.0,424.0
531598.0,0,29.0,3,4938.0,31.0,,0.0,2023,161.0,67.0,25.847768218818715,69.0,1045.0,61.0,685.0,11.0,386.0
158264.0,1,4.0,3,1918.0,33.0,,0.0,2023,181.0,89.0,27.16644791062544,195.0,3605.0,2.0,40.0,1.0,612.0
120333.0,1,22.0,0,22771.0,39.0,,0.0,2023,185.0,89.0,26.004382761139514,751.0,9268.0,504.0,4183.0,1.0,596.0
469656.0,1,4.0,3,18059.0,29.0,,0.0,2023,176.0,90.0,29.054752066115704,1.0,107.0,5.0,172.0,1.0,613.0
156156.0,1,1.0,4,1348.0,24.0,,0.0,2023,175.0,85.0,27.755102040816325,13.0,782.0,25.0,466.0,1.0,600.0
1059467.0,1,20.0,2,20389.0,27.0,,0.0,2023,182.0,93.0,28.076319285110493,146.0,2979.0,12.0,333.0,1.0,607.0
672425.0,1,30.0,1,31907.0,30.0,,0.0,2023,189.0,99.0,27.714789619551524,357.0,5400.0,193.0,2048.0,1.0,612.0
901503.0,1,3.0,5,32095.0,25.0,,0.0,2023,186.0,96.0,27.748872702046476,162.0,3173.0,146.0,1715.0,1.0,660.0
1020449.0,1,29.0,3,15471.0,25.0,,0.0,2023,186.0,100.0,28.905075731298414,35.0,1436.0,22.0,455.0,2.0,598.0
479759.0,1,17.0,4,15606.0,23.0,,0.0,2023,174.0,82.0,27.08415906989034,58.0,1827.0,156.0,1811.0,2.0,554.0
680734.0,1,6.0,2,7050.0,28.0,,0.0,2023,185.0,94.0,27.465303140978815,381.0,5645.0,39.0,692.0,2.0,565.0
107101.0,1,4.0,3,0.0,32.0,,0.0,2023,188.0,100.0,28.293345405160707,389.0,5761.0,28.0,473.0,2.0,569.0
1762608.0,1,12.0,1,0.0,28.0,,0.0,2023,172.0,89.0,30.08382909680909,61.0,2070.0,120.0,1514.0,2.0,573.0
2064040.0,1,3.0,5,17913.0,22.0,,0.0,2023,184.0,92.0,27.173913043478258,92.0,2435.0,181.0,1951.0,2.0,644.0
74320.0,1,29.0,3,0.0,27.0,,0.0,2023,181.0,94.0,28.692652849424622,42.0,1575.0,51.0,814.0,3.0,564.0
671093.0,1,29.0,3,1893.0,21.0,,0.0,2023,183.0,98.0,29.26334020126011,8.0,656.0,3.0,154.0,3.0,586.0
925870.0,1,8.0,2,32297.0,28.0,,0.0,2023,179.0,95.0,29.64951156330951,172.0,3336.0,33.0,550.0,3.0,531.0
258151.0,1,1.0,4,9586.0,32.0,,0.0,2023,172.0,92.0,31.09789075175771,222.0,3905.0,113.0,1465.0,3.0,531.0
1718365.0,1,29.0,3,1232.0,23.0,,0.0,2023,183.0,97.0,28.964734689002356,140.0,2876.0,7.0,230.0,4.0,528.0
975774.0,1,29.0,3,3220.0,28.0,,0.0,2023,182.0,103.0,31.095278348025598,17.0,935.0,19.0,431.0,4.0,575.0
926366.0,1,2.0,2,14886.0,28.0,,0.0,2023,190.0,98.0,27.146814404432135,392.0,5777.0,124.0,1536.0,4.0,524.0
173837.0,1,6.0,2,7526.0,28.0,,0.0,2023,171.0,87.0,29.75274443418488,108.0,2606.0,34.0,556.0,5.0,520.0
811708.0,1,29.0,3,1792.0,24.0,,0.0,2023,176.0,89.0,28.731921487603305,78.0,2236.0,1.0,27.0,5.0,519.0
327636.0,1,4.0,3,28908.0,27.0,,0.0,2023,180.0,93.0,28.703703703703702,6.0,619.0,4.0,168.0,5.0,538.0
35627.0,1,29.0,3,19593.0,34.0,,0.0,2023,176.0,87.0,28.08626033057851,32.0,1342.0,32.0,536.0,6.0,535.0
472642.0,1,16.0,2,0.0,25.0,,0.0,2023,174.0,85.0,28.075042938300964,26.0,1212.0,36.0,586.0,6.0,483.0
469626.0,1,29.0,3,600.0,30.0,,0.0,2023,173.0,89.0,29.737044338267232,39.0,1465.0,24.0,464.0,6.0,490.0
843041.0,1,29.0,3,14452.0,29.0,,0.0,2023,176.0,91.0,29.3775826446281,12.0,778.0,13.0,358.0,7.0,472.0
234569.0,1,28.0,2,29213.0,33.0,,0.0,2023,189.0,103.0,28.834579099129364,77.0,2222.0,93.0,1313.0,7.0,481.0
2725.0,1,29.0,3,2509.0,32.0,,0.0,2023,171.0,87.0,29.75274443418488,84.0,2311.0,6.0,219.0,7.0,521.0
1546147.0,1,29.0,3,3220.0,29.0,,0.0,2023,181.0,93.0,28.387411861664784,93.0,2438.0,72.0,1100.0,8.0,513.0
676693.0,1,29.0,3,1324.0,25.0,,0.0,2023,163.0,82.0,30.863035868869737,3.0,367.0,58.0,931.0,8.0,458.0
81616.0,1,11.0,2,4860.0,30.0,,0.0,2023,178.0,87.0,27.458654210326976,45.0,1612.0,9.0,282.0,8.0,481.0
153625.0,1,29.0,3,967.0,32.0,,0.0,2023,181.0,91.0,27.776929886145112,251.0,4233.0,21.0,454.0,9.0,458.0
250172.0,1,19.0,2,29893.0,34.0,,0.0,2023,182.0,99.0,29.887694722859557,228.0,3980.0,20.0,442.0,9.0,449.0
180541.0,1,4.0,3,0.0,31.0,,0.0,2023,181.0,93.0,28.387411861664784,602.0,7938.0,219.0,2269.0,9.0,507.0
665223.0,1,19.0,2,29893.0,30.0,,0.0,2023,184.0,98.0,28.946124763705104,992.0,0.0,653.0,0.0,10.0,426.0
867741.0,1,4.0,3,21726.0,21.0,,0.0,2023,186.0,96.0,27.748872702046476,30.0,1301.0,17.0,415.0,10.0,477.0
900251.0,1,29.0,3,1893.0,21.0,,0.0,2023,188.0,96.0,27.16161158895428,168.0,3299.0,31.0,514.0,11.0,460.0
1657300.0,1,23.0,2,17272.0,27.0,,0.0,2023,178.0,90.0,28.40550435551067,70.0,2149.0,7.0,230.0,11.0,420.0
162712.0,1,29.0,3,7991.0,27.0,,0.0,2023,173.0,87.0,29.06879615089044,44.0,1604.0,11.0,325.0,12.0,439.0
